user_id	game_id	game_time
477	944	670
477	115	0
477	907	236
478	225	348
478	716	91
478	869	552
478	415	1150
478	204	137
478	485	591
478	440	0
478	388	511
478	625	288
478	965	368
478	892	198
478	121	301
478	238	511
478	860	230
478	872	429
478	679	0
478	549	906
478	939	847
479	800	133
479	519	271
480	365	370
480	263	236
480	508	1376
480	467	253
480	278	0
480	223	0
480	683	477
480	750	490
480	710	484
480	435	136
480	28	848
481	614	250
481	644	139
481	46	318
481	893	578
481	735	96
481	162	976
481	938	651
481	92	488
481	976	401
481	944	411
481	682	87
481	530	825
481	55	128
481	343	620
481	872	157
482	233	150
482	563	399
482	736	426
482	847	732
482	951	487
482	919	372
482	990	370
482	225	467
482	620	579
482	732	588
482	16	156
482	797	0
482	438	400
482	120	1293
482	841	273
484	130	1033
484	611	237
484	237	879
484	477	0
484	949	390
484	252	551
484	825	951
484	726	265
484	728	523
485	612	0
485	44	485
485	657	242
485	293	377
485	547	414
485	599	118
485	430	238
485	643	134
485	872	226
485	136	0
485	533	498
485	523	1117
486	167	712
486	755	489
486	428	157
486	794	335
486	873	153
486	127	404
486	321	656
486	619	209
486	671	0
486	273	362
486	992	160
486	140	414
486	592	495
486	907	0
486	345	204
486	120	443
487	85	187
487	84	261
487	200	253
487	620	506
487	183	435
487	360	231
487	661	393
487	122	0
487	920	349
487	437	322
487	776	78
487	919	175
487	551	333
489	858	22
489	485	1036
489	841	286
489	526	1252
489	85	55
490	775	762
490	707	887
490	671	440
491	3	1351
491	250	450
491	231	451
491	543	877
491	42	405
491	395	306
491	740	651
491	924	9
491	501	375
491	264	255
491	394	218
491	726	513
491	296	1062
491	728	1773
491	176	1218
492	115	224
492	763	118
492	682	473
492	662	603
492	995	204
492	869	429
492	866	0
492	793	150
492	397	403
492	10	104
492	422	0
492	70	1156
492	865	230
492	739	0
493	147	226
493	169	209
493	118	1274
493	774	193
493	602	322
493	901	690
494	69	0
494	662	656
494	616	1231
494	931	302
494	611	559
494	532	0
494	125	702
494	967	626
494	466	310
494	495	438
494	915	0
494	771	181
494	844	477
495	496	0
495	869	0
495	682	100
495	935	218
495	458	0
495	590	190
496	101	321
496	426	52
496	480	373
496	643	305
496	162	247
496	422	179
496	769	525
496	558	458
496	867	685
496	645	294
496	344	386
496	429	753
497	576	611
497	635	0
497	214	0
497	7	496
497	306	31
497	5	156
497	409	146
497	394	1361
497	760	76
498	155	573
498	992	273
498	259	449
498	960	177
498	248	416
498	841	253
499	938	803
500	469	701
500	39	428
500	585	250
500	870	268
500	902	174
500	506	492
500	938	255
500	422	46
501	290	155
501	942	0
502	902	1267
502	870	0
502	978	0
502	70	132
502	872	1434
502	506	2230
502	469	623
502	10	1388
503	89	0
503	531	378
503	20	565
503	659	320
503	520	0
503	431	450
503	637	99
503	816	190
503	393	257
503	685	0
504	391	0
504	778	257
504	207	912
504	301	204
504	666	497
504	499	1194
504	567	607
504	599	588
504	697	497
504	289	413
506	763	648
506	644	350
506	115	51
506	865	193
506	129	538
506	243	204
506	796	0
508	67	67
508	161	823
508	998	1297
508	831	118
508	611	0
508	29	401
508	834	27
508	148	0
508	909	18
508	302	654
508	419	277
508	481	345
509	790	0
509	808	0
509	186	782
509	335	881
509	287	818
509	379	564
509	142	0
509	688	115
509	448	617
509	36	957
509	933	290
509	630	0
509	760	214
509	673	389
509	836	359
509	341	0
509	398	712
509	657	151
509	738	0
509	983	487
509	839	1498
509	548	0
509	221	501
510	506	398
510	243	312
511	496	227
511	970	298
511	232	1192
511	480	308
511	972	368
511	858	254
511	741	0
511	296	71
511	613	712
511	752	6
511	193	0
511	18	749
511	171	51
512	839	560
512	515	581
512	997	0
512	881	365
512	297	144
513	614	0
513	301	808
513	10	864
513	406	161
513	585	262
513	74	425
513	473	328
513	39	818
513	348	373
514	656	854
514	749	939
514	243	1653
514	902	2366
514	938	1917
514	866	390
514	976	0
514	871	890
515	944	0
515	191	702
515	902	261
515	870	461
517	26	0
517	943	0
517	585	346
517	978	370
517	506	0
517	397	0
517	893	132
517	393	0
517	288	231
517	866	10
517	7	145
517	129	182
517	871	1124
518	865	1585
518	243	1129
518	395	853
518	162	1243
518	842	554
518	55	0
519	359	788
519	365	554
519	820	165
519	317	0
519	830	123
519	120	1228
519	94	249
519	105	374
519	620	403
520	849	359
520	136	194
520	738	293
520	883	267
520	358	499
520	909	0
520	736	422
520	40	0
520	784	17
520	812	753
520	159	208
520	244	178
520	788	127
520	133	329
520	127	303
520	163	0
520	429	191
521	758	51
521	270	179
521	337	370
521	616	372
521	683	505
521	640	146
521	690	532
521	539	596
521	34	416
521	432	639
521	382	135
521	294	504
521	370	231
521	813	3
521	945	206
522	74	1155
522	869	370
522	183	565
522	978	124
522	662	714
522	70	1654
522	877	595
523	561	96
524	550	219
524	132	536
524	372	79
524	940	0
524	254	157
524	949	21
524	176	1023
524	981	622
524	162	231
524	664	0
524	956	1501
524	762	797
525	497	300
525	46	0
525	739	196
525	614	225
525	422	0
525	129	713
525	55	333
525	393	428
525	978	271
525	39	0
525	406	328
525	343	449
525	644	22
526	924	2274
526	894	0
526	76	1273
526	276	0
526	70	710
526	838	267
526	537	705
526	495	0
526	851	0
526	164	210
526	681	0
526	740	180
526	299	86
526	962	1431
527	748	432
527	122	599
527	904	269
527	302	249
527	785	477
527	797	118
527	391	0
527	699	0
527	641	1175
527	64	312
527	631	500
527	687	603
527	68	165
527	16	498
527	82	145
527	183	138
527	619	303
527	791	241
527	106	2443
527	551	188
527	443	467
528	274	661
528	249	523
529	324	0
529	938	0
529	614	299
529	902	235
529	907	577
529	191	1175
529	162	837
529	656	259
529	842	62
529	115	935
529	243	309
529	585	936
529	866	781
529	55	750
529	240	332
529	183	1038
529	26	273
529	662	91
529	944	0
529	978	267
529	473	0
530	557	50
530	839	230
530	154	249
530	733	284
530	786	115
530	322	537
530	638	490
530	596	783
530	859	418
530	526	675
530	441	93
530	99	382
532	48	77
532	214	240
532	363	767
532	50	135
532	485	0
532	238	227
533	35	0
533	60	287
533	464	19
533	220	338
533	49	502
533	448	0
533	490	1306
533	652	605
533	947	975
533	552	252
533	895	0
534	530	161
534	870	0
534	907	98
534	34	109
534	30	329
534	682	232
534	343	330
534	944	838
534	995	753
534	793	522
534	301	593
534	585	294
534	55	69
534	393	0
534	406	595
534	713	23
534	162	329
535	124	110
535	783	55
535	919	1148
535	634	274
535	138	602
535	127	205
535	44	0
537	692	346
537	232	0
537	906	273
537	863	526
537	501	415
537	712	536
537	197	21
537	748	189
537	594	177
537	420	271
537	589	304
537	358	7
537	791	134
539	176	106
539	43	146
539	771	187
539	546	546
539	304	0
539	130	348
539	879	154
539	407	330
539	430	381
539	588	5
540	880	573
540	146	154
540	765	327
540	306	441
540	3	288
540	235	291
540	721	222
540	984	419
540	930	0
540	766	0
540	775	272
540	990	64
540	116	854
540	951	308
540	150	341
540	430	447
540	248	209
540	581	94
541	772	0
542	595	0
542	874	83
542	79	96
542	40	73
542	113	0
542	9	378
543	252	127
543	578	469
543	366	106
543	556	606
543	662	0
543	750	440
543	449	0
543	623	21
543	130	0
543	765	279
543	240	81
544	250	137
544	151	283
544	719	0
544	214	92
544	599	867
544	810	414
544	673	267
544	406	0
544	232	0
544	268	40
544	847	0
544	837	761
547	39	610
547	995	343
547	944	907
547	793	1790
547	602	1186
547	406	1722
548	58	279
549	87	536
549	89	439
549	120	339
549	772	439
549	938	1067
549	70	552
550	761	0
550	304	172
550	932	190
550	866	299
550	801	265
550	827	553
551	601	278
551	989	27
551	490	238
551	895	374
551	107	0
551	609	343
551	972	457
551	931	0
551	947	143
551	102	0
551	32	80
551	749	143
551	545	360
551	385	82
552	348	630
552	46	0
552	869	271
552	55	214
552	870	250
552	902	1326
552	243	728
552	288	413
552	735	296
555	406	755
555	55	1631
555	319	0
555	662	474
555	713	774
555	938	1089
555	301	241
555	877	101
555	866	0
555	395	369
555	10	656
556	662	0
556	473	82
556	70	249
556	772	373
556	870	498
556	602	219
556	739	0
556	319	549
556	749	800
557	697	482
557	254	620
557	500	202
557	339	0
557	760	299
557	589	329
558	490	86
558	569	287
558	547	829
558	294	68
558	507	26
558	526	502
558	810	481
558	163	0
560	625	776
560	926	223
560	756	102
560	712	343
561	922	782
561	25	263
561	461	503
561	118	1231
561	848	514
561	942	821
561	806	908
561	723	629
561	567	534
561	551	360
561	649	414
561	703	608
561	815	0
561	982	254
561	841	2011
563	536	297
563	848	184
563	415	0
564	129	12
564	240	1669
564	387	2909
564	270	1432
565	422	0
565	39	0
565	387	552
565	335	533
565	319	352
565	943	0
565	907	605
565	26	268
565	406	0
565	893	597
565	793	190
567	1	71
567	134	315
567	968	0
567	216	656
567	762	0
567	791	255
568	39	525
568	869	779
568	865	149
568	46	612
568	10	272
568	763	540
568	614	728
568	392	222
568	877	374
568	26	424
568	995	426
568	907	127
568	866	29
568	662	154
568	842	436
568	393	0
569	894	1062
569	783	237
569	348	185
569	834	355
569	428	291
569	90	626
569	237	1739
569	808	332
569	433	352
569	125	429
569	279	529
569	734	254
569	971	105
569	333	272
569	289	518
569	661	229
569	113	283
569	128	0
569	789	0
570	191	230
570	115	556
570	270	0
570	183	259
570	793	210
570	614	90
570	39	710
571	391	0
571	554	254
571	572	618
571	673	269
571	444	540
571	426	340
571	535	483
571	16	1055
571	87	237
572	755	0
572	200	86
572	748	593
572	62	541
572	620	341
572	729	293
572	138	0
572	797	136
573	554	305
573	796	0
573	145	314
573	519	92
573	975	226
573	852	248
573	557	315
573	699	54
574	395	1654
574	397	0
574	943	310
574	866	0
574	902	987
574	938	0
574	387	0
574	749	585
574	735	649
574	793	839
574	348	1375
574	656	913
574	392	536
574	976	692
574	46	2092
574	70	0
574	662	328
574	7	785
576	392	440
576	793	429
576	763	0
577	602	64
577	92	760
577	682	20
577	976	1385
577	871	71
577	55	553
577	585	254
577	74	1252
577	240	308
578	473	0
578	288	1340
578	763	69
578	395	0
578	662	1138
579	715	189
579	442	0
579	955	409
579	809	273
579	739	0
579	874	57
579	463	273
580	551	101
580	316	239
580	547	442
580	632	522
580	358	0
580	240	0
580	162	342
580	409	193
580	16	217
580	367	267
581	74	625
581	561	250
581	576	729
581	513	0
581	94	0
581	355	103
581	424	238
581	301	0
581	821	118
581	957	179
581	443	14
581	832	122
582	224	52
582	32	0
582	391	0
582	485	1810
582	340	588
583	74	11
583	7	540
583	46	712
583	422	207
583	943	188
583	39	0
583	877	0
583	656	639
584	958	196
584	99	93
584	278	8
584	242	0
584	617	604
584	674	23
585	734	459
585	58	613
585	581	131
585	486	316
585	604	11
585	512	413
585	97	6
585	932	666
585	806	0
585	172	540
585	296	489
585	370	520
585	61	679
585	17	251
585	52	414
585	515	379
586	585	567
586	243	963
586	34	601
586	392	2279
586	335	1382
586	870	1066
586	324	0
586	497	1629
586	976	662
586	406	527
586	793	1657
586	644	1912
586	995	441
586	92	497
587	866	222
587	162	1037
587	976	171
587	10	0
587	978	729
587	473	546
587	865	120
587	842	673
587	506	0
587	74	156
587	644	264
587	387	118
587	938	468
587	682	132
587	944	201
587	319	57
588	495	526
588	694	138
588	264	180
588	949	697
588	339	556
589	367	735
589	212	0
589	211	515
589	288	291
589	368	858
589	250	106
589	391	267
589	968	0
589	962	1677
589	64	0
589	728	0
589	291	150
589	755	156
589	460	194
589	100	0
589	93	527
589	833	742
590	150	228
590	401	278
590	11	140
590	60	242
590	564	116
590	104	0
590	27	0
590	384	322
591	608	216
591	933	259
591	699	427
591	33	593
591	625	411
591	771	28
591	728	1084
591	820	203
591	945	0
592	842	737
592	253	295
592	65	382
592	445	127
592	21	275
592	44	111
592	177	89
592	121	22
592	137	775
592	463	247
592	231	56
592	938	751
592	40	577
592	658	0
592	571	53
594	367	256
594	2	318
594	778	344
594	970	42
594	845	225
594	345	304
594	433	147
599	246	1158
600	392	257
600	869	0
600	793	530
600	865	802
600	55	0
600	944	1532
600	662	1245
600	70	3
600	270	193
600	872	568
600	26	483
600	943	444
600	324	400
600	335	633
601	712	95
602	685	127
602	85	623
602	138	990
602	154	142
602	259	108
602	524	226
602	5	0
602	107	0
602	491	488
602	832	240
602	392	320
602	807	0
602	125	0
603	485	613
603	946	184
604	392	239
604	397	1718
604	763	591
604	644	1153
604	621	413
604	387	709
604	796	1352
604	422	54
604	978	228
604	902	528
604	30	0
604	288	0
605	459	320
605	551	358
605	789	138
605	768	534
605	71	252
605	631	434
605	485	93
605	158	1378
605	977	351
605	223	241
605	887	0
605	936	814
605	545	97
606	661	584
606	782	441
606	806	629
606	728	128
606	495	796
606	858	715
606	692	657
606	609	993
606	542	0
608	967	151
608	370	297
608	183	573
608	433	377
609	872	1010
609	324	0
609	947	1700
610	519	0
610	32	91
610	982	142
610	261	368
610	477	400
610	825	101
610	529	0
610	136	251
610	304	0
610	24	187
610	782	254
610	126	92
610	537	485
610	508	398
610	403	370
610	875	558
610	191	81
610	691	397
610	933	418
612	944	330
612	469	429
612	739	0
613	497	370
613	34	0
613	469	168
613	39	0
613	422	1032
614	975	0
614	114	195
614	263	0
614	709	0
614	641	212
614	467	60
614	788	448
614	667	0
614	320	536
614	676	206
614	4	549
614	333	266
614	918	432
614	108	353
614	384	552
614	819	195
615	902	1299
615	243	94
615	55	0
615	74	167
615	26	232
615	749	0
615	662	155
615	796	294
615	772	177
616	12	433
616	703	464
616	595	332
616	636	295
616	720	575
616	663	732
616	667	0
616	626	0
616	607	198
616	65	221
616	347	290
616	79	433
616	146	564
616	939	309
617	728	986
617	554	184
617	896	400
617	433	37
617	45	384
617	806	0
617	294	0
618	864	1340
618	324	0
618	160	694
618	857	115
618	384	599
618	226	894
618	704	290
620	395	2290
620	335	1391
621	663	273
621	118	473
621	279	199
621	20	193
621	204	427
621	641	672
621	138	387
621	195	35
621	696	203
621	358	417
621	378	523
621	346	483
621	340	0
621	547	272
621	244	369
621	912	620
621	319	393
621	42	317
621	928	253
621	499	0
621	901	756
622	841	541
622	206	671
622	177	303
622	751	188
622	349	106
622	281	477
622	828	1084
622	678	336
622	303	314
623	7	655
623	393	655
623	10	320
623	735	487
623	763	553
623	656	468
623	842	173
624	775	561
624	50	0
625	121	129
625	680	0
625	510	482
625	137	142
625	523	366
625	474	349
625	648	1243
625	190	0
625	890	366
625	463	266
625	52	551
625	545	0
625	424	0
625	368	3
625	266	258
625	136	266
626	927	204
626	992	572
626	257	392
626	641	748
626	116	306
626	114	257
626	793	0
626	543	98
626	458	261
626	390	210
626	770	80
626	753	0
626	267	164
626	828	490
626	154	0
626	9	728
626	954	638
626	293	0
628	467	479
628	477	64
628	646	3
628	273	480
628	220	321
628	211	0
628	894	146
628	118	170
628	897	255
628	302	202
628	784	442
628	244	275
628	501	0
629	481	817
629	982	72
629	307	927
629	548	925
629	565	591
629	931	83
629	352	191
629	218	611
629	220	1753
629	942	0
629	258	735
629	294	325
629	343	526
629	48	19
630	332	655
630	64	331
630	407	286
630	877	164
630	417	85
630	982	0
630	719	241
630	800	464
630	923	69
630	829	690
630	36	0
630	436	458
630	103	393
630	760	89
631	763	0
631	893	633
631	243	0
631	530	79
631	944	0
631	7	0
631	10	441
631	162	1413
631	614	57
631	644	0
631	422	291
631	869	1129
631	129	1569
631	506	276
631	902	101
631	301	435
631	870	839
631	46	319
631	183	2139
631	393	628
632	288	0
632	656	0
632	943	309
632	506	980
632	115	45
632	763	0
632	469	1309
632	26	893
632	92	339
632	602	933
632	995	499
632	682	994
633	312	428
633	476	157
633	908	22
633	445	240
633	275	265
633	823	285
633	49	154
633	566	330
633	339	366
633	244	205
633	932	469
633	265	172
633	53	458
633	113	429
633	879	595
634	243	658
634	387	0
634	335	0
634	469	1210
634	866	1377
634	907	692
634	772	0
634	870	1984
634	865	136
634	422	2382
634	395	328
634	938	913
634	30	0
634	348	245
634	656	281
634	288	443
634	902	253
634	872	835
635	938	307
635	796	260
635	793	1073
635	240	149
635	978	148
635	395	314
635	871	1050
635	55	496
635	469	546
635	162	1274
635	602	630
635	943	421
635	183	2687
635	662	263
635	713	0
635	129	0
635	26	1064
635	243	693
635	10	95
636	218	0
636	76	0
636	783	791
636	197	346
636	861	430
636	551	902
636	136	0
636	891	0
636	389	411
637	732	474
637	471	0
637	543	1303
637	227	247
637	152	352
637	5	65
637	744	1014
637	958	460
638	614	56
638	978	625
638	422	1127
638	877	137
638	162	0
638	55	680
638	944	667
638	907	544
638	793	993
638	749	300
638	30	0
638	713	996
638	796	446
638	7	390
638	763	458
638	872	1038
638	842	12
638	656	161
638	869	989
638	115	0
638	602	0
639	498	446
639	110	502
639	759	0
639	699	751
639	643	541
639	957	514
639	36	15
639	882	0
639	665	113
639	592	552
639	775	197
639	790	550
639	579	0
639	166	0
639	139	345
639	894	1561
639	932	752
639	864	77
639	425	1247
640	378	1166
640	830	0
640	775	402
640	791	46
640	490	0
640	219	0
640	594	584
640	81	104
640	551	54
640	298	459
640	522	136
640	16	127
641	850	0
641	9	1040
641	6	764
641	661	0
641	853	578
641	966	88
641	641	1459
641	818	384
641	60	0
641	901	562
641	880	132
641	861	362
641	195	753
641	859	0
641	478	177
641	259	0
641	730	206
641	56	592
641	97	0
642	128	0
642	58	0
642	468	48
642	572	203
642	954	226
642	775	79
642	934	36
642	935	130
642	762	377
642	767	273
642	102	79
642	580	369
642	994	488
642	370	254
642	668	265
642	148	347
642	164	281
642	521	315
642	491	169
642	326	295
642	125	103
643	200	665
643	91	428
643	920	353
643	522	375
643	372	6
643	879	0
643	184	412
643	76	0
644	879	873
644	798	32
644	142	0
644	771	215
644	851	304
645	338	0
645	161	282
645	998	301
645	609	0
645	603	242
645	427	417
647	278	1313
647	942	170
647	916	196
647	562	303
647	380	5
647	418	247
647	303	1008
647	670	410
647	395	451
647	323	0
647	402	323
649	463	311
649	268	144
649	39	226
649	88	316
649	387	107
649	450	350
649	415	833
649	740	599
649	431	141
649	292	307
649	920	144
649	780	709
649	954	101
649	826	15
649	421	414
650	191	800
650	621	168
650	938	1142
651	150	0
651	424	115
651	545	64
651	130	0
651	145	321
651	480	289
651	257	36
651	449	23
651	872	293
651	41	450
651	605	520
651	868	795
651	990	0
651	481	614
651	67	565
651	846	367
651	607	598
652	530	878
652	682	69
652	406	0
652	943	1012
652	893	0
652	865	406
652	243	766
652	162	393
652	70	255
652	842	1445
652	793	1541
652	191	0
652	978	366
652	473	878
652	506	241
652	348	266
653	446	1045
653	966	0
654	235	135
654	528	18
654	222	650
654	985	0
654	989	208
654	740	403
654	877	136
654	128	241
655	245	216
655	994	419
655	62	285
655	144	498
655	506	0
657	286	330
657	695	163
657	93	394
657	575	386
657	562	213
657	308	130
657	411	295
657	379	403
657	376	372
657	394	96
657	818	0
657	964	191
657	559	273
657	351	0
657	507	660
657	890	757
657	905	171
657	89	251
657	197	341
657	425	341
658	886	385
658	69	230
658	159	477
658	857	854
658	377	496
658	415	301
658	459	281
659	185	153
659	638	261
659	119	586
659	653	721
660	3	263
660	571	44
660	232	323
660	415	1109
660	984	266
660	447	0
660	642	261
660	618	0
660	868	834
660	505	473
660	643	57
660	971	42
660	625	10
660	112	494
660	390	693
660	776	95
660	206	188
660	191	128
660	736	63
660	742	0
660	812	991
660	1	246
661	910	292
661	106	449
661	505	190
661	847	397
661	782	188
661	875	0
661	440	157
661	650	1031
662	359	181
662	711	133
662	118	130
662	740	1267
662	693	0
662	716	1287
662	58	301
662	894	63
662	409	264
662	961	461
662	984	709
662	109	386
662	713	184
662	830	308
662	669	265
663	857	381
663	885	256
663	965	437
663	4	331
663	816	0
663	725	572
663	523	484
663	571	0
663	106	1040
663	815	478
663	844	931
663	954	338
664	85	420
664	291	175
665	735	366
665	662	723
665	796	156
665	183	0
665	335	0
666	363	343
666	945	0
666	308	0
666	836	87
666	417	138
666	77	407
666	946	368
666	663	918
666	388	658
666	916	296
666	802	412
666	216	0
666	790	301
666	389	304
666	444	1093
666	119	258
666	530	250
666	607	0
667	314	0
667	386	16
667	852	36
668	632	285
668	475	182
668	858	0
668	85	395
668	822	0
668	624	236
668	251	489
668	282	0
668	244	604
668	131	134
668	875	360
668	463	0
668	59	701
668	440	645
668	597	238
668	290	183
668	580	242
668	486	481
668	283	267
668	417	43
668	784	0
669	884	227
669	886	207
669	857	263
670	584	121
670	474	341
670	705	216
670	684	153
670	692	971
670	91	0
670	648	449
670	813	394
670	935	514
670	390	951
670	577	0
670	248	53
670	605	555
670	711	701
670	241	784
670	269	332
670	395	398
670	400	990
670	663	604
670	443	718
670	647	508
670	9	1024
670	640	422
670	713	53
670	289	153
670	237	0
670	738	701
670	894	385
670	516	427
670	775	218
670	250	0
672	795	191
672	687	399
672	144	309
672	928	356
672	563	1225
672	437	8
672	109	184
672	490	0
672	768	0
673	861	0
673	54	207
673	821	590
673	31	582
673	926	553
673	565	253
673	979	1372
673	333	408
673	643	684
674	695	387
674	361	222
674	373	232
674	334	339
674	694	472
674	140	242
674	244	0
674	813	202
674	983	81
674	992	312
674	706	1482
674	291	575
674	79	273
674	769	397
674	67	365
674	747	0
674	325	433
674	393	361
675	80	404
675	310	158
675	298	246
675	977	793
675	106	328
675	729	414
675	608	393
677	389	52
677	778	277
677	861	133
677	663	563
677	145	529
677	893	2
677	92	407
677	921	676
677	667	106
677	120	464
677	991	480
678	399	375
678	740	1359
678	910	0
678	921	218
678	433	112
678	661	583
678	114	556
678	985	0
678	40	0
678	613	332
678	714	1403
679	704	202
679	3	531
679	454	556
679	317	0
679	465	375
679	27	379
679	511	116
679	992	0
679	494	349
679	618	70
679	398	605
679	32	203
679	757	290
679	513	0
679	346	206
679	636	0
679	573	60
679	848	453
679	868	320
679	726	349
679	390	0
680	494	0
680	919	665
680	413	0
680	613	280
680	509	0
680	514	897
680	527	380
680	141	593
680	890	391
680	372	375
680	424	0
681	160	365
681	723	937
681	633	698
681	543	689
681	935	0
681	987	475
681	148	0
681	971	292
681	816	89
681	572	676
682	242	627
682	858	249
682	126	379
682	924	0
682	180	165
682	434	605
682	643	236
682	545	177
682	263	202
682	440	324
682	584	467
682	205	326
682	564	0
682	56	0
682	679	0
682	764	523
682	490	310
682	187	241
682	798	809
682	168	812
682	661	254
682	932	163
682	289	405
682	624	281
682	239	371
682	84	71
682	107	211
683	670	97
683	76	206
683	818	607
683	823	0
683	120	455
683	706	472
683	81	0
683	111	103
683	349	320
683	308	586
683	538	328
683	140	3
683	372	482
683	999	537
683	621	664
683	744	373
683	948	218
684	854	406
684	434	113
684	568	565
684	136	369
684	528	145
684	914	504
684	722	0
684	154	377
684	226	332
684	733	1307
684	344	35
684	84	666
684	993	0
684	263	755
684	375	222
684	686	357
685	867	1150
685	889	277
685	847	142
685	901	416
685	6	0
685	433	128
685	521	607
685	594	725
685	736	828
685	762	715
685	113	80
685	455	345
686	191	0
686	424	610
686	440	372
686	639	0
686	492	1760
686	287	114
687	186	440
687	169	283
687	867	567
687	684	353
687	482	54
687	476	306
687	431	130
687	141	124
687	123	571
687	465	560
688	392	281
688	55	241
688	842	0
688	893	1385
688	26	259
688	865	192
688	395	98
688	602	1230
688	943	1187
688	30	810
688	324	546
688	772	56
688	866	365
689	735	581
689	793	389
689	644	769
689	713	267
689	842	0
689	395	1484
689	191	170
690	550	0
690	622	134
690	217	0
690	915	78
690	495	143
690	878	357
690	40	275
690	51	254
690	816	213
690	207	144
690	425	775
690	308	453
690	684	190
690	797	130
690	897	712
690	440	384
690	700	178
690	351	53
691	468	321
691	946	310
691	150	402
692	656	64
692	662	349
692	865	186
692	506	243
693	655	253
693	787	420
693	40	563
693	286	352
693	924	287
693	259	192
693	846	92
693	439	407
693	457	14
693	672	287
693	674	555
693	188	508
693	624	215
693	8	243
693	354	94
693	494	464
694	853	304
694	792	115
694	645	0
694	90	644
694	76	313
694	477	723
694	539	470
694	844	384
694	639	64
695	771	508
695	64	132
695	860	136
695	701	99
695	250	236
695	642	102
695	424	0
695	604	39
695	170	349
695	609	479
695	831	66
695	662	0
695	85	208
696	681	558
696	675	0
696	700	179
696	69	290
696	972	647
696	563	0
697	644	431
697	473	245
697	869	99
697	893	758
697	902	1203
697	976	0
697	335	681
697	530	816
697	191	309
698	293	658
698	782	1079
698	106	692
698	83	311
698	801	515
698	148	448
698	775	349
698	171	215
698	920	0
698	279	232
698	164	0
698	85	661
698	244	0
698	578	213
698	394	392
699	907	1269
700	243	167
700	270	518
700	871	720
700	473	402
700	39	0
700	602	1452
700	865	75
700	10	255
700	938	871
700	393	0
700	978	423
700	772	26
700	324	341
700	343	712
700	796	288
700	869	0
700	469	35
700	870	428
700	7	139
700	348	0
700	763	0
700	288	569
700	30	936
700	877	301
700	943	367
701	753	453
701	228	0
701	181	518
701	577	336
701	898	190
702	748	297
702	712	240
702	232	911
702	853	156
702	256	77
702	588	22
702	689	116
702	997	285
702	43	75
702	131	109
702	950	189
702	962	230
702	847	0
703	994	220
703	472	114
703	95	0
703	290	0
703	228	666
703	975	169
703	914	0
703	368	138
703	749	197
704	626	0
704	405	32
704	948	222
704	714	262
704	514	400
704	163	515
704	781	462
704	79	136
704	924	0
704	484	406
704	141	71
704	393	62
704	53	0
704	600	505
704	740	0
705	69	509
705	130	224
705	403	277
707	614	156
707	506	607
707	335	0
707	324	408
707	497	191
707	944	184
707	301	377
707	644	983
707	602	0
707	395	234
707	739	561
707	943	39
707	92	0
707	869	140
708	118	0
709	151	450
709	50	299
709	717	290
710	919	1291
710	244	1087
710	206	316
710	339	0
710	970	312
710	310	183
710	587	240
710	174	136
710	239	6
710	408	0
710	551	779
710	147	354
710	349	156
710	409	614
710	359	149
710	269	102
711	282	375
711	782	329
711	272	0
711	775	0
711	206	282
711	278	25
711	672	21
711	220	0
711	416	949
711	506	101
711	415	359
711	168	233
711	922	185
711	517	196
711	84	0
711	644	496
712	610	116
712	885	60
712	927	58
712	65	281
712	276	514
712	872	186
712	810	0
712	625	546
712	118	750
712	609	107
712	791	412
712	738	2
712	595	466
712	711	119
712	890	277
712	229	0
713	641	111
713	992	347
714	422	237
714	129	44
714	7	0
714	288	0
714	301	256
714	870	66
714	387	21
714	944	239
714	902	61
714	796	456
714	406	73
714	995	69
714	907	0
717	77	524
717	631	670
717	673	265
717	20	298
717	173	34
717	701	0
717	390	277
717	487	74
717	115	45
717	397	387
718	879	83
718	782	7
718	163	349
718	732	0
718	377	173
718	791	136
718	642	1179
718	294	198
718	459	399
718	965	577
719	120	505
719	459	141
719	776	0
719	573	143
719	636	301
719	298	355
719	559	326
719	889	247
719	328	0
719	101	115
719	218	223
719	984	715
719	367	85
719	563	634
721	60	64
721	883	0
721	394	0
721	590	702
721	239	370
721	767	612
721	53	0
721	758	481
721	420	55
721	938	132
721	159	316
722	7	148
722	872	0
722	397	1076
722	387	321
722	129	732
722	243	502
722	796	491
722	902	1166
722	26	0
722	656	540
723	938	250
723	714	30
723	382	149
723	558	504
724	158	458
725	330	380
725	176	196
725	802	1107
725	165	195
725	588	230
725	749	477
725	169	956
725	107	0
725	400	0
725	817	262
725	964	527
725	425	754
726	893	490
726	183	1
726	865	624
726	55	0
726	395	177
727	644	734
727	585	140
727	872	0
727	392	194
727	129	297
727	70	997
727	978	373
727	324	342
727	938	330
728	225	142
728	181	292
728	421	436
728	641	0
728	505	28
728	458	330
728	332	213
728	248	0
728	120	0
728	149	0
728	237	139
728	194	358
728	894	69
728	755	0
728	863	643
728	285	75
728	834	0
728	298	100
728	584	197
728	828	148
728	907	342
728	33	0
728	883	91
728	762	346
728	232	1254
728	114	60
728	459	1390
728	415	159
728	446	140
729	136	0
729	156	353
729	379	186
729	522	175
729	152	323
729	678	335
729	901	180
729	641	981
729	28	340
729	486	1280
729	452	182
729	268	359
729	366	80
729	303	184
729	497	319
729	20	269
729	977	264
729	266	673
729	754	166
729	769	0
730	976	1113
730	506	403
730	893	965
730	393	263
730	871	240
731	712	0
